5
1800
83	464
235	916
675	561
972	850
854	364
85	784
269	494
423	560
887	607
615	1115
102	1057
594	896
1038	633
211	503
995	295
194	1078
1116	429
49	641
197	228
697	1051
949	1140
1041	67
483	313
628	577
126	449
541	228
356	342
1124	243
975	541
1103	25
836	146
310	8
933	716
1006	336
944	909
236	742
898	127
16	231
797	1001
808	130
656	555
358	1012
897	689
461	1079
79	771
310	916
123	620
924	1056
186	1136
241	336
894	835
285	642
168	658
79	171
865	93
301	370
648	660
589	752
555	1050
1037	634
1027	196
399	0
23	529
262	566
514	861
902	258
902	393
106	1070
1051	185
447	1122
278	749
342	926
615	931
884	19
36	770
653	1064
173	259
1064	196
1145	175
762	866
242	870
1124	1144
470	436
1063	727
621	717
699	899
315	1041
1031	930
821	1122
155	857
741	808
1127	120
273	1040
316	268
422	284
1134	664
361	313
658	831
749	927
407	576
493	312
324	14
202	561
150	229
532	305
293	480
320	269
600	950
516	917
67	938
407	808
768	720
672	805
675	449
62	100
148	731
781	520
934	192
670	369
724	182
662	53
502	932
654	301
654	777
726	441
33	1133
455	802
1060	1128
813	584
783	875
1042	137
456	672
657	596
864	177
965	795
359	834
54	67
972	708
725	475
691	657
122	725
640	577
733	906
554	395
696	543
477	587
681	139
109	187
1092	179
721	112
974	1080
946	235
353	767
943	285
91	841
942	570
772	788
1148	711
543	908
312	89
301	789
676	188
134	1142
375	75
528	303
188	708
232	340
943	1108
1093	77
405	783
1019	976
404	657
179	1115
406	1087
276	495
594	272
378	782
406	726
364	839
103	667
233	812
105	573
961	254
887	903
331	142
535	557
324	145
63	503
109	469
439	743
171	240
221	906
228	984
481	592
672	585
465	111
603	928
1042	413
31	778
523	720
126	1058
126	450
53	546
953	519
221	599
468	392
45	689
147	273
523	986
72	401
777	537
513	586
671	404
999	703
388	371
272	515
636	755
965	1046
150	1125
771	371
573	89
1121	618
1135	474
97	864
666	169
115	292
1064	985
878	584
595	1084
493	983
661	765
347	146
726	162
398	876
136	19
454	1066
465	781
890	806
461	193
520	1128
363	635
269	276
469	354
66	1064
287	560
102	948
531	450
1095	107
969	699
983	1105
718	643
226	389
630	322
45	1092
515	565
1069	84
406	544
360	81
898	427
351	34
987	453
189	367
903	490
831	721
38	664
1032	1114
513	464
352	1144
786	754
291	508
168	209
592	574
1110	159
655	64
943	1006
98	1136
309	287
352	418
1134	390
1140	22
1054	227
1136	773
692	694
1123	684
298	263
41	823
829	991
247	789
1150	108
853	942
321	157
927	987
802	485
611	785
875	600
13	1135
34	1149
1115	726
693	1087
259	197
200	658
1020	1029
498	473
1024	854
582	726
645	109
90	778
302	98
112	913
883	194
720	897
535	754
101	499
329	0
436	945
197	636
809	67
871	156
540	745
1010	328
677	861
794	767
488	1096
865	958
65	955
1	785
1058	536
745	8
242	1074
9	678
74	563
520	884
987	240
246	734
985	463
268	512
173	1063
485	1019
214	557
32	279
361	390
270	268
132	1015
633	374
144	999
1052	576
412	421
666	248
662	912
982	853
581	100
214	1112
369	1057
980	940
463	218
426	824
608	696
298	740
918	931
1115	268
780	222
844	398
644	359
1003	512
121	835
214	1059
141	786
1020	867
692	55
656	4
273	1082
34	881
628	689
471	752
469	792
1020	455
1014	714
59	864
1073	1063
225	400
1104	797
666	94
432	535
961	330
591	466
334	864
755	725
595	232
263	272
190	1089
270	59
751	133
1130	16
204	1053
1079	429
659	1032
75	174
332	864
1067	142
43	507
966	734
577	570
308	21
8	928
650	198
73	126
614	30
617	594
46	821
853	1126
99	718
213	532
99	546
245	15
688	289
522	860
1023	1099
636	538
327	644
672	183
48	745
310	663
775	927
106	822
597	959
3	1053
526	216
434	625
762	680
997	657
175	368
723	47
674	209
942	207
853	464
747	902
58	263
771	40
39	877
68	993
1042	71
102	774
644	536
606	613
422	452
119	954
27	48
208	701
257	1150
114	317
463	861
68	879
331	45
125	727
128	193
570	19
621	1029
793	114
771	248
1084	43
1058	52
203	1085
101	411
992	715
411	1106
1032	80
22	306
165	353
351	290
287	479
483	63
855	310
1092	498
425	712
1103	358
1112	1010
768	165
944	75
576	785
1147	987
1097	1029
274	326
184	439
1036	893
730	172
221	419
235	1077
730	176
781	361
95	1090
1076	56
950	1050
221	1100
1125	4
1092	328
197	244
206	471
570	747
911	813
489	847
191	1068
115	427
200	845
960	187
55	261
126	1132
318	1076
1031	896
232	212
900	173
897	304
774	1103
775	194
1056	892
213	752
588	404
669	1061
37	75
755	998
262	17
465	388
355	783
671	592
886	109
10	992
282	907
145	1056
65	921
456	1122
1019	1026
723	457
280	598
724	317
673	328
521	935
702	987
529	1057
976	406
856	711
515	866
553	3
623	1055
266	1045
825	1079
1016	694
955	945
357	84
392	1081
758	271
615	486
412	167
679	148
430	861
554	135
779	1070
208	538
1073	37
442	188
1082	474
117	948
374	278
1099	1088
719	698
1018	326
969	839
18	231
212	1054
379	1000
1122	139
1135	750
58	192
137	338
586	936
526	518
259	1000
672	990
127	620
927	846
167	0
379	343
840	754
931	258
1015	516
107	986
655	92
585	714
641	1079
1052	77
70	784
952	330
991	473
169	324
1093	303
377	467
303	1113
810	1143
1073	590
608	937
1106	715
772	967
13	563
530	1012
848	788
295	919
779	96
455	976
569	624
149	868
133	883
541	437
845	557
786	1125
353	243
911	308
959	890
125	972
302	1012
39	357
1007	334
125	635
430	580
817	205
410	966
280	544
1056	821
981	1107
228	616
1081	581
66	842
96	1025
938	578
52	89
796	92
803	652
783	928
493	63
357	159
625	1125
332	905
518	237
933	705
193	367
527	481
948	593
172	250
824	1110
34	877
405	831
175	58
332	958
192	32
227	907
191	853
881	880
964	605
1117	746
159	517
1113	686
998	117
129	376
724	953
692	759
1036	303
796	60
361	1128
225	911
366	452
667	558
511	397
644	682
1002	968
634	367
334	954
1053	538
1071	31
120	1001
191	812
966	76
1115	611
494	683
946	719
443	161
377	1110
1076	95
713	570
777	921
387	617
137	1078
420	396
465	697
785	585
548	976
603	363
258	567
975	752
99	770
677	899
137	261
64	63
356	1134
633	339
904	226
956	247
153	226
1001	975
129	635
766	677
817	218
247	1075
785	428
1034	91
404	560
990	541
821	261
604	383
244	443
1079	355
669	91
959	28
674	809
1003	803
650	618
330	316
836	934
241	828
211	481
919	615
1041	1115
5	1069
225	967
658	470
616	587
825	135
1035	990
520	558
649	373
210	148
991	897
465	1034
1037	1063
711	97
393	836
1069	640
6	281
915	232
97	423
1059	1070
216	1090
411	100
929	932
658	784
154	74
933	351
178	604
234	64
873	151
162	472
987	437
1112	200
718	877
432	21
149	697
1092	722
636	352
822	771
133	686
405	287
1117	544
996	144
1148	79
209	76
588	728
548	781
14	509
981	1090
592	262
1111	1098
165	1052
669	801
611	340
779	744
232	33
238	199
577	83
343	931
519	909
1007	1107
843	404
738	64
119	568
3	712
37	1114
659	202
222	178
210	833
875	989
426	314
228	1021
513	805
1104	62
585	473
178	798
429	1021
51	373
1085	170
942	1088
88	979
1052	748
387	480
132	597
162	1007
435	945
170	663
816	1040
674	1126
1103	465
805	130
112	441
357	520
814	292
1048	605
229	1136
790	487
1090	27
967	71
624	335
1079	266
130	455
135	152
345	810
127	654
481	933
1141	951
223	347
320	243
639	574
849	75
560	845
919	499
872	736
571	346
277	856
969	407
517	1104
916	862
1120	1044
722	451
32	712
251	612
1060	928
855	548
352	910
980	118
605	749
974	326
691	751
1029	968
456	847
582	180
7	347
1042	1127
240	614
784	629
532	1035
90	441
19	152
196	371
1062	25
846	516
1131	669
843	671
270	1078
489	1083
775	277
112	1139
624	361
1115	71
181	749
700	713
990	1148
361	215
149	557
586	60
939	638
934	126
157	983
797	784
910	492
716	891
769	35
879	600
396	50
671	934
799	577
496	995
931	63
60	1080
977	1003
347	766
491	130
98	1005
319	895
638	78
594	560
176	569
952	1055
18	554
1105	1046
337	1110
830	40
161	610
103	221
897	1081
430	93
1053	127
580	0
1132	899
101	976
183	695
743	359
114	544
621	489
1099	932
385	642
98	64
682	259
1031	1143
837	777
1073	116
870	181
244	656
181	582
761	282
408	945
184	357
510	298
901	337
1144	55
119	735
1055	217
799	943
833	680
935	519
663	63
635	383
244	85
245	782
668	1007
1065	282
7	455
639	874
1110	746
61	1103
8	537
688	1063
1111	693
855	793
579	997
161	92
1060	2
832	511
88	1077
142	1113
139	413
601	503
868	446
227	827
398	645
780	406
388	674
675	348
216	737
1141	796
940	508
94	849
510	926
209	955
58	709
123	198
1122	724
701	840
19	134
516	418
1136	502
30	373
25	1063
721	242
649	1068
244	438
425	338
493	142
470	1060
303	528
618	427
1083	946
357	991
635	377
1125	358
1	1111
66	388
690	92
300	261
691	155
535	141
950	167
836	650
666	155
916	969
683	383
245	973
535	603
813	20
186	787
735	544
1104	801
138	644
99	796
111	1147
157	646
137	1108
19	973
964	685
1128	729
504	1018
318	1106
840	853
915	502
79	1101
495	814
851	806
822	196
299	127
992	410
124	1149
262	261
312	282
441	125
967	418
60	677
642	378
633	688
438	397
396	517
705	892
538	762
904	566
958	52
693	799
819	817
798	287
285	316
569	726
442	743
350	859
269	199
87	108
887	525
506	133
248	417
231	786
28	1135
558	987
393	101
992	418
124	996
705	409
162	481
1135	961
73	692
669	699
891	1113
808	984
844	163
323	1093
937	554
1085	965
895	493
7	494
951	1000
912	1075
51	467
334	213
948	675
380	227
573	1050
926	313
1012	583
147	706
1103	827
1005	889
231	939
1061	332
638	1068
827	438
123	945
363	175
261	1054
745	415
935	1126
642	358
1025	418
1028	92
207	381
4	160
58	215
255	646
4	165
978	999
440	1011
287	563
806	1007
738	273
910	690
1046	1051
665	537
258	896
161	493
194	726
874	556
92	932
771	347
784	775
870	969
981	159
829	117
722	841
330	667
321	446
206	216
346	77
1110	962
973	478
304	373
53	384
929	145
523	550
849	156
531	568
1125	361
727	804
835	299
851	14
172	21
460	735
594	13
812	911
975	991
238	485
570	648
869	349
793	241
105	848
398	636
266	372
204	199
382	245
855	440
260	1027
818	1077
611	262
1090	629
379	120
826	617
605	246
114	324
595	113
922	700
961	169
542	433
899	1103
633	487
198	337
133	815
214	952
1098	31
420	244
1018	799
364	693
265	176
939	736
857	740
849	628
289	1016
4	38
299	109
347	932
953	902
118	1087
923	332
94	871
721	871
321	588
519	685
130	1141
67	1070
726	130
659	781
1116	155
646	326
550	945
792	103
726	594
1006	845
887	778
383	981
855	310
701	25
898	426
1068	235
416	1135
511	348
472	376
335	437
888	188
763	287
1133	404
748	1066
204	603
1117	1092
587	706
128	292
1017	36
674	764
462	591
205	85
933	716
790	254
1093	1126
691	830
163	660
324	502
270	1072
417	474
881	740
415	317
296	901
966	162
937	490
132	248
1081	695
333	863
260	1124
323	202
305	1014
1033	825
880	563
533	1150
484	951
474	214
897	95
531	42
996	704
561	782
43	1051
1031	1124
595	570
43	855
900	366
264	411
587	503
85	673
1066	619
673	399
776	353
970	879
448	707
128	651
260	689
282	660
946	519
991	747
296	1034
809	45
606	1073
814	399
782	105
1073	697
724	952
302	706
154	478
435	602
34	563
102	652
458	742
161	611
467	1
207	763
241	222
15	848
144	829
453	132
934	375
829	865
533	337
777	687
21	418
496	56
981	955
708	646
546	75
463	1014
77	670
983	318
893	998
372	243
676	826
376	817
407	411
888	941
1106	514
834	1127
933	179
389	1120
341	303
615	887
379	284
1107	456
955	146
1131	1054
1144	353
503	1027
28	85
693	792
854	430
582	15
150	623
348	1083
802	738
1053	1143
1041	874
86	626
8	399
288	169
545	269
429	896
979	138
772	213
581	671
1005	284
307	794
656	457
266	1004
747	274
948	649
624	839
729	710
671	1094
315	960
469	861
435	898
606	263
243	584
476	824
104	687
314	768
330	970
74	953
823	821
77	978
676	701
666	612
617	543
555	932
709	1025
999	1144
1129	811
256	221
244	1089
251	705
626	565
322	162
384	754
322	414
781	399
241	664
306	113
125	923
1013	680
1061	572
911	910
565	890
927	28
317	378
323	569
289	155
1400
1219	0
1473	792
1301	971
1031	1176
555	739
514	541
1593	992
767	1523
50	722
962	1354
1127	1645
1406	969
474	59
891	91
62	1384
876	439
1384	1507
1231	126
762	1420
460	475
1317	974
175	1193
1125	100
157	1175
822	1120
1687	233
206	534
360	1555
594	1251
1646	1531
918	806
1128	1461
596	1517
1587	516
378	331
150	1695
463	325
329	746
425	486
1080	405
764	208
638	970
743	998
808	495
1407	1613
1184	609
1577	595
1228	1331
1270	1098
1006	806
587	314
784	209
639	1113
955	222
757	318
1502	1522
527	424
1650	1270
580	1617
923	271
1513	390
38	531
143	1266
145	1413
1522	1151
502	1268
1465	444
1477	1262
715	642
1472	192
428	435
1594	10
1244	1147
1465	1144
1228	19
98	1618
932	1504
44	1356
1649	615
320	242
1117	1588
865	719
506	1286
1434	1221
1086	347
571	672
1658	448
682	1185
753	1306
1487	264
483	743
165	1416
530	209
213	1337
824	533
1579	1099
1279	1603
101	68
330	693
448	1416
199	177
372	140
626	212
483	1379
1518	253
1644	285
996	967
859	684
335	1072
304	1159
764	1042
1417	326
928	676
1270	416
1370	876
115	1569
1053	1362
867	1679
1575	1350
500	534
1603	1302
819	40
1427	836
724	45
192	186
363	114
1228	63
1315	1314
739	868
13	1267
902	129
277	239
649	302
1076	507
1652	734
200	696
319	177
1611	30
1014	1493
75	364
1680	1313
478	1191
1376	76
1664	1274
103	1677
1699	1005
964	1135
402	1614
1437	1479
1279	1373
1371	1479
1227	1691
1657	1122
879	112
898	112
476	861
1426	112
1211	1085
188	1158
1517	1166
1118	1500
1330	1241
76	15
1138	1513
652	700
1169	1182
1338	1555
1156	1278
960	1193
1390	1016
1305	1024
1036	1014
1136	530
1258	482
846	216
807	1122
874	420
646	950
1310	67
747	1121
1643	1074
586	1264
912	900
1700	1030
376	1373
330	1681
1555	1366
137	974
179	553
614	183
769	1421
1305	1644
124	235
35	593
1177	782
872	1103
1015	1458
1525	210
1516	1508
1241	175
322	729
1014	160
378	309
292	1432
862	907
1615	790
611	1203
1592	1611
596	1627
1362	57
1568	517
318	866
1133	127
234	932
1635	1475
1107	1116
1362	1279
1276	23
1589	727
613	1609
1634	511
682	1403
873	1432
455	627
1343	100
684	352
617	161
1218	33
1163	1452
965	239
369	1230
1355	14
1668	73
913	698
800	1526
590	1592
1196	431
1278	1227
146	17
137	647
117	1697
999	1610
141	1375
1643	1304
1111	50
1543	638
438	340
652	389
413	1565
1087	1213
533	836
1088	12
1267	1524
1239	571
1541	534
377	817
514	534
710	1530
193	1511
1117	462
719	102
1100	1158
442	35
1547	13
759	76
1226	450
912	1472
1337	462
437	17
191	1137
551	568
237	1066
1103	105
879	1296
774	1155
41	1494
415	299
935	15
1209	1640
28	1126
1716	412
1576	911
1042	1196
531	1479
1213	723
899	923
1291	294
272	1552
399	309
289	1174
622	1205
109	1037
1504	1044
1052	997
967	238
406	967
650	266
1036	1692
620	1568
613	992
574	1512
198	1023
965	1345
17	1364
1654	306
1696	1435
670	88
1630	457
290	124
1454	416
362	1019
541	171
443	1577
1021	1063
1428	1634
338	1160
588	1411
1342	1553
1039	517
358	135
1698	1213
1570	651
459	1483
1109	750
1607	4
1166	1128
1023	1707
1299	1466
725	603
1688	1312
1396	1184
1630	267
879	413
103	201
930	461
1211	912
1674	1064
721	417
1706	988
325	754
993	649
1040	1174
1514	622
82	522
384	53
117	63
1237	31
330	1274
1319	1308
1476	533
52	128
603	885
351	1324
460	340
596	1660
252	747
592	1293
204	389
1073	286
69	1457
1214	187
1520	735
1093	1008
292	695
599	926
386	652
213	989
695	564
1472	313
62	1226
256	314
256	6
765	1335
395	122
780	1339
737	277
684	541
170	60
1549	1338
1631	432
1422	300
242	1635
448	95
482	1078
408	1419
587	1539
892	1
1545	1657
1336	1098
937	1274
720	1675
1552	1405
1374	880
623	364
1376	1412
1671	1082
1713	196
158	1319
1166	1516
680	732
1218	425
554	393
426	1257
1209	920
638	1304
478	517
1262	1188
1080	77
1226	861
442	886
557	396
1126	1428
1468	442
1030	917
241	868
808	618
1293	1362
169	877
903	536
80	699
124	558
374	544
904	1454
622	414
599	222
458	1156
1493	1584
25	1244
1184	1055
1320	1426
1081	411
1202	657
931	529
1534	992
1066	772
1692	348
489	1224
892	1393
120	672
965	719
894	581
1033	671
448	1058
1073	791
1271	676
1375	635
245	860
450	1177
547	1142
1327	1613
1072	1302
244	1561
1685	295
396	88
967	519
1682	145
1101	156
1691	707
372	1047
1498	1643
882	1156
1436	1127
1174	1044
1462	5
469	1073
1618	1541
1533	1021
544	1501
474	940
1589	1441
1459	1554
744	1
1710	1593
709	365
924	490
1166	89
1647	43
374	1104
1087	995
267	1556
351	169
539	1042
348	1083
827	1697
1181	1574
579	81
570	1324
83	1438
358	792
962	1282
440	1286
529	370
1330	904
633	700
1057	900
1415	1408
227	237
1608	1450
478	718
588	817
1451	1168
898	1179
1650	981
900	291
931	145
732	1372
1432	1261
900	1045
1323	691
903	663
750	601
1229	135
1713	1121
744	1349
997	1332
449	731
783	1348
193	716
1487	252
1008	1577
397	23
1232	987
442	1290
1190	49
1140	1252
1587	173
1011	1100
1183	1008
504	210
1515	1501
1543	248
1391	609
754	742
484	524
994	650
1259	550
1548	1649
695	273
1223	1044
1197	1521
579	1068
1694	1590
451	1160
39	113
529	1555
772	355
86	446
122	1715
347	1481
522	499
414	940
207	245
872	903
1394	378
1105	874
182	1684
225	1034
715	1551
1353	755
1664	165
593	720
1395	1554
324	675
1552	671
440	1232
1171	12
455	1378
1133	1328
1439	810
864	827
1684	205
1669	193
397	668
27	33
1423	850
1073	1174
1570	1626
169	177
1460	879
849	1058
1269	1178
1070	883
1714	486
494	595
1296	516
1422	422
721	1375
1490	277
1201	675
310	65
1525	542
397	1378
451	566
1556	1069
603	1563
410	155
182	1481
1038	179
1125	690
774	1580
365	1355
285	244
171	58
521	1372
733	832
1437	542
532	117
1078	141
1558	75
1211	444
1638	1621
1474	978
543	796
316	1669
644	248
1532	1009
1603	975
1254	932
1033	58
587	924
48	1182
624	580
457	1703
722	298
61	216
1617	858
995	533
119	1539
1329	435
1491	1131
684	464
424	1445
1439	836
661	755
894	406
837	943
1589	1462
681	329
1448	1403
1503	1509
777	561
650	56
1094	770
1595	1581
363	527
154	1047
991	578
1651	713
1414	595
626	1466
1001	1463
1567	873
1208	532
361	97
1093	1022
1607	154
741	1415
1085	994
1343	121
16	1707
648	170
195	797
748	129
668	1320
1599	452
1070	884
198	920
915	565
1452	434
662	1704
614	1427
141	1356
1126	384
1508	1627
505	1524
1617	311
1695	971
266	726
258	934
1205	141
1386	1433
183	742
636	256
465	1247
691	1128
1234	463
1713	533
977	280
75	768
191	1455
576	966
49	1429
220	1190
1313	1354
1282	801
1495	109
517	836
851	312
1092	1317
717	941
1603	1109
1405	1599
1642	1540
163	875
592	1229
613	326
478	1537
38	1574
1010	1351
1211	575
1311	147
684	111
983	693
1298	1233
1168	298
1333	212
1407	179
95	490
2	1133
1365	1469
1520	261
78	281
81	991
138	249
1501	507
1699	1095
654	1541
364	795
518	1663
1187	844
244	803
1057	810
982	310
1300	142
601	949
1612	404
368	848
685	450
998	1699
1574	782
489	1557
1035	302
1381	1399
1097	1057
1345	1442
1060	748
528	400
1558	668
710	1141
1686	1311
1248	739
1715	1617
1587	1558
1225	26
1540	1082
1683	313
80	1001
615	620
684	870
1677	1187
596	1020
1093	282
578	934
951	1288
1234	920
40	765
1659	913
1540	687
755	206
1589	578
447	1555
49	527
840	664
1147	682
693	266
1027	1289
444	404
1571	1023
496	1680
1469	13
41	668
1654	858
1581	635
1546	619
842	576
1198	1289
414	1247
974	412
1070	1280
252	46
704	1280
493	1148
842	1222
1329	1338
344	240
510	385
908	1322
1244	772
240	231
1392	240
807	31
687	379
436	820
792	664
383	1044
1585	1087
1482	361
1393	607
742	164
1104	1086
404	1614
629	470
377	156
1242	1492
1262	75
891	1227
981	1578
1607	576
1556	682
1240	1097
884	1109
467	650
628	1019
1257	1370
1183	1519
739	745
574	1369
1215	951
683	1615
727	1104
849	776
614	988
1512	504
1564	1352
1186	1088
732	354
480	358
162	1108
1377	1419
1637	1
380	1534
1621	954
344	277
189	1028
1050	74
1290	1057
850	187
329	645
692	1051
1155	1036
422	171
548	60
529	710
327	1064
1288	1122
223	1668
939	1002
63	1284
1279	252
1470	1487
1201	1043
828	1209
1230	315
1013	1080
1366	451
1275	72
622	981
1007	309
1692	492
531	421
1614	1629
1247	837
914	1310
404	1351
721	1032
280	1080
358	1108
573	746
1423	1586
985	1072
320	543
302	101
1524	468
1285	657
960	975
236	16
887	641
853	960
1110	415
1469	114
1447	32
1194	963
298	925
867	4
794	135
235	273
678	1412
1249	1361
163	1692
1176	1124
950	1413
298	996
1212	1151
1114	605
724	24
1594	1329
57	1072
575	1230
1155	600
393	233
736	628
1381	572
323	71
1091	487
46	551
769	997
1122	1067
1151	617
1376	548
1223	383
1447	1100
1712	662
1330	1445
176	769
328	569
160	222
1197	699
795	678
770	169
323	816
720	250
971	1000
1317	1280
1618	134
986	282
1392	717
540	545
1379	1029
273	713
81	1477
1282	1116
1699	1637
973	1652
599	26
105	80
0	1700
331	130
142	806
1410	43
941	680
1200	616
1397	23
1162	217
1052	593
931	291
1228	496
565	369
1292	1538
304	1049
722	1284
1129	1598
426	1460
11	568
550	579
1486	649
1259	127
423	97
1025	743
315	361
495	404
1527	6
900	1251
1250	1350
230	713
682	111
1155	970
1709	1581
713	878
1307	421
1457	234
228	1000
1236	652
255	545
1395	570
64	173
974	749
1055	1033
283	1463
1541	1389
459	507
1500	1615
1477	650
637	1348
1528	1103
53	426
495	1156
1426	15
91	840
560	645
1410	624
818	1543
1373	1031
17	815
778	1558
487	1237
1223	1145
293	141
78	931
1490	764
1192	701
1190	1687
140	58
1702	232
898	545
877	1466
327	853
1292	859
1043	467
832	104
309	1319
499	690
747	1668
832	1700
882	605
747	357
464	220
327	604
278	1188
1711	1176
891	29
926	377
41	1376
1236	1084
127	351
346	1311
828	3
1159	733
1671	274
1591	1711
37	621
1226	501
1716	712
264	1153
183	1133
612	1074
321	696
1451	362
1231	128
604	516
1354	108
985	1340
986	427
356	941
702	230
935	739
9	1320
399	9
315	663
320	498
954	90
730	1275
787	1340
795	1176
626	557
1692	264
665	118
1604	1652
545	1119
34	1247
507	127
1145	1392
1447	1544
559	45
1365	879
1418	1477
969	1307
1036	914
930	989
373	1556
1547	1223
978	1370
1341	24
463	170
1143	497
575	808
1500	878
483	1230
705	1042
434	1228
1079	1010
147	332
600	1183
1246	688
1330	778
1403	1160
1159	664
1689	784
688	435
112	989
91	687
81	1591
724	1439
262	1429
1640	1571
99	1002
865	246
1334	623
587	22
1312	1075
800	998
1394	242
1662	1366
184	1509
959	296
1656	1050
142	895
82	866
618	1220
1453	541
1074	710
701	1097
114	319
4	1576
1216	1316
935	299
1472	612
1416	1417
261	1601
367	378
1055	307
1429	355
1202	669
379	978
172	991
1519	405
1701	1379
1502	974
856	664
833	355
263	926
1529	18
1538	1228
594	957
270	119
1336	484
426	206
1714	1629
33	377
890	206
1368	1568
1486	510
388	429
1484	1244
1094	1476
1599	1357
685	1411
534	1382
80	286
622	351
405	241
1710	832
1322	1707
1619	1356
367	1667
720	893
676	489
1404	1064
918	329
591	295
963	473
811	1649
1042	503
1314	1123
789	1094
1474	1194
494	625
1184	99
615	244
1455	141
195	1333
1034	29
105	1596
1094	182
1084	843
1352	330
475	446
1137	1517
107	1609
923	896
987	1555
1249	1481
463	716
738	237
961	1352
378	314
968	570
343	232
1325	595
414	692
1439	924
180	1072
529	1318
872	636
368	79
1533	1355
792	223
277	1256
939	1016
651	1058
1526	1029
530	777
757	874
167	365
627	1456
215	1224
664	396
579	1193
872	1452
112	1240
689	803
37	1481
1026	314
178	1124
488	829
1340	297
1016	154
233	57
186	400
422	813
140	638
1196	804
192	58
280	1064
668	1267
587	1357
354	1499
280	538
97	458
820	1460
1288	444
41	1462
598	274
1519	784
1549	225
755	1689
21	1109
776	213
326	214
435	994
1482	180
1510	994
1680	948
690	935
1406	1511
678	135
238	1594
1598	1711
151	558
1653	1701
1658	1566
831	1679
959	1608
1050	1285
980	643
1437	1620
824	1230
55	787
1336	746
5	1026
1415	1558
319	811
1436	1075
805	745
1634	741
729	1575
1465	719
696	707
1485	904
1150	748
1548	871
652	655
1259	1582
600	879
1486	1480
1063	1184
1321	540
278	1040
774	241
69	691
140	1673
1424	1606
675	1278
1471	443
1341	905
350	1172
59	160
985	476
25	743
1355	1512
506	1576
