10
75
52	0
20	24
73	7
7	43
31	39
26	73
60	15
5	11
23	27
22	46
35	25
32	2
14	48
41	3
56	78
60	27
78	80
53	70
7	60
33	39
19	62
32	80
77	39
11	18
67	33
66	20
60	16
22	74
66	63
79	43
59	57
70	58
56	41
48	65
22	81
22	41
61	57
41	58
14	52
79	1
6	63
21	66
0	45
61	68
29	58
29	8
34	17
66	10
61	32
75	3
34	18
46	15
75	6
74	9
60	71
11	66
54	34
300
48	38
23	33
31	41
7	5
2	42
35	10
44	15
7	49
43	8
30	15
9	50
18	42
28	38
26	35
18	10
9	35
33	42
46	0
28	51
2	49
34	12
20	49
51	16
18	7
46	48
1	34
45	51
23	0
37	50
14	34
7	23
49	19
44	42
19	51
40	1
48	0
45	15
28	44
10	46
30	4
20	31
17	45
30	41
24	46
38	6
24	40
2	22
31	44
41	8
11	21
3	11
14	50
19	5
8	12
35	44
12	45
8	36
22	28
7	47
45	24
1	48
43	3
17	21
27	38
29	38
6	12
28	52
41	47
4	28
39	18
51	11
39	13
12	14
52	7
39	23
40	34
45	43
52	13
49	37
21	13
22	12
42	22
1	36
5	8
1	24
7	31
14	46
44	5
39	43
44	25
45	31
7	37
1	6
29	50
22	30
11	23
42	32
45	22
47	30
31	49
1	17
27	47
10	51
52	49
41	44
1	13
22	8
50	2
46	6
0	47
36	43
17	4
22	42
27	16
51	37
12	52
1	19
25	43
17	3
18	37
26	19
50	28
6	27
30	31
33	30
25	48
20	22
52	21
43	5
38	41
21	50
19	1
16	23
44	12
26	42
50	0
8	47
7	47
0	37
25	33
47	30
7	46
52	39
15	21
44	0
9	45
29	7
46	25
30	17
37	3
6	13
35	46
8	42
40	8
27	45
21	0
22	7
46	0
46	8
21	17
40	30
9	17
37	34
42	14
51	5
49	4
19	32
51	6
0	17
46	6
9	46
6	10
1	0
10	26
40	31
43	28
40	31
45	3
13	49
43	50
46	48
16	4
25	1
4	21
48	11
10	20
49	20
21	49
31	48
37	9
17	12
50	28
36	32
41	49
29	31
25	22
5	21
26	9
22	9
10	49
52	20
17	49
19	17
24	50
44	8
39	9
52	15
37	35
47	4
10	23
14	15
45	52
36	50
40	5
39	50
34	17
49	30
13	16
47	17
13	39
25	31
27	4
46	43
18	41
26	8
43	19
23	15
18	6
44	38
43	30
14	3
48	11
33	40
27	28
4	19
46	9
30	52
45	23
21	10
43	26
50	34
45	52
28	43
37	19
28	29
21	10
3	32
44	43
38	51
27	37
44	15
14	22
7	16
43	49
7	16
47	20
40	46
48	30
31	46
37	38
22	6
48	25
17	18
16	3
16	22
19	7
37	33
8	23
49	51
19	35
46	45
34	39
8	43
49	2
28	13
24	13
8	29
30	6
24	33
22	46
52	9
9	11
17	32
40	48
30	1
41	23
36	1
41	23
24	37
25	52
50	29
44	37
5	21
43	29
34	13
1	12
1	10
24	18
21	43
45	51
